title,release_date,rating_count,rating_avg,movieId,movieIdx 
b'Wild',2014-01-16,3,3.67,118900,6294
"b""I'll Be Home for Christmas""",1998-11-13,1,3.00,2339,838
b'Playing It Cool',2014-09-26,1,2.00,118814,6291
b'The Object of My Affection',1998-04-17,9,3.11,1821,648
b'A Most Violent Year',2014-12-31,1,4.00,118898,6293
b'The Punisher: Dirty Laundry',2012-07-16,1,4.00,120605,6311
b'Comet',2014-12-05,1,3.00,120392,6308
b'Parker',2013-01-23,1,4.00,119283,6303
b'Marvel One-Shot: Item 47',2012-09-13,3,3.00,119569,6305
b'The Dinosaur Project',2012-08-09,0,,119698,6307
b'Out of Africa',1985-12-20,30,3.90,1959,685
b'Son of a Gun',2014-10-16,1,3.00,120783,6314
b'Taken 3',2014-12-16,1,1.00,120635,6312
b'Seventh Son',2014-12-12,1,1.00,119655,6306
b'Blackhat',2015-01-13,3,2.33,120637,6313
b'The Car',1977-05-12,1,5.00,121126,6316
b'Malice',1993-09-29,3,3.67,2246,797
b'Dragon Ball: Episode of Bardock',2011-12-17,1,3.00,120475,6310
b'Me and You',2012-10-24,2,3.00,119360,6304
b'Chappie',2015-03-04,7,2.71,120466,6309
b'Death Wish',1974-07-24,8,2.88,3430,1320
b'Terminator Genisys',2015-06-23,8,3.25,120799,6315
b'Charade',1963-12-05,27,4.19,911,308
b'Mad Max: Fury Road',2015-05-13,32,3.97,122882,6327
b'In the House',2012-09-26,1,4.00,121875,6324
b'Resolution',2013-06-27,0,,121606,6318
"b'Tad, the Lost Explorer'",2012-08-10,0,,121734,6320
b'Lore',2012-08-02,3,2.00,121835,6322
b'Universal Soldier: Day of Reckoning',2012-10-04,4,3.75,122857,6326
b'2 Days in Paris',2007-02-09,12,4.17,1845,654
b'Beyond Outrage',2012-09-03,1,5.00,121828,6321
b'Happiness Never Comes Alone',2012-06-27,1,1.00,121936,6325
b'Twice Born',2012-09-13,1,1.00,121642,6319
b'It Follows',2014-09-24,7,4.29,121231,6317
b'Last Holiday',2006-01-13,3,3.00,42732,4294
"b""Assassin's Creed""",2016-12-21,1,2.00,121856,6323
b'Cinderella',1950-02-22,55,3.64,1022,348
b'X-Men: Apocalypse',2016-05-18,4,2.75,122924,6334
b'Avengers: Age of Ultron',2015-04-22,13,4.08,122892,6330
b'The Bay',2012-09-13,2,3.00,123105,6335
b'The Thieves',2012-07-25,1,2.00,124157,6337
b'Exists',2014-03-17,1,4.00,124470,6338
b'Antiviral',2012-09-19,0,,125490,6340
b'Deadpool',2016-02-09,19,3.58,122904,6332
b'Ghost Dog: The Way of the Samurai',1999-06-02,20,3.85,3328,1284
b'Ant-Man',2015-07-14,17,3.94,122900,6331
b'Backdraft',1991-05-24,32,3.50,3107,1202
b'Cake',2014-09-07,1,3.00,123947,6336
b'The Gambler',2014-12-25,1,2.00,124859,6339
b'Wrong Turn 5: Bloodlines',2012-10-23,1,2.00,125509,6341
b'Captain America: Civil War',2016-04-27,7,3.71,122920,6333
b'Warcraft',2016-05-25,3,4.00,122890,6329
"b""Operation Y and Other Shurik's Adventures""",1965-08-16,1,5.00,127052,6348
b'The Return of the Living Dead',1985-04-25,5,4.00,4533,1746
b'True Story',2015-04-17,3,2.33,127136,6352
b'Slayers Return',1996-08-03,3,2.33,125521,6342
b'Love Is All You Need',2012-09-04,0,,126250,6344
b'Ernest & Celestine',2012-12-12,0,,126319,6345
b'Fifty Shades of Grey',2015-02-11,1,1.00,125916,6343
b'Dope',2015-06-19,4,3.50,127198,6354
"b'Me, Myself & Irene'",2000-06-22,43,2.86,3752,1455
b'The DUFF',2015-02-20,1,3.00,126548,6346
b'True Grit',1969-06-11,13,3.46,3494,1355
b'The End of the Tour',2015-07-31,1,4.00,127114,6351
b'99 Homes',2015-09-25,1,4.00,127178,6353
b'Alien: Covenant',2017-05-09,1,4.00,126889,6347
b'Project Almanac',2015-01-28,1,3.00,127096,6349
b'Brooklyn',2015-10-20,1,5.00,127108,6350
b'The Lovers on the Bridge',1991-10-16,4,4.00,2704,1011
b'The Loft',2014-10-14,1,2.00,127319,6357
b'Emperor',2012-09-14,1,1.00,127372,6358
b'Zulu',1964-01-22,2,4.00,5899,2119
b'Me and Earl and the Dying Girl',2015-06-12,4,3.25,127202,6355
b'Barfi!',2012-09-13,0,,127501,6360
b'Disconnect',2012-09-11,0,,127517,6361
b'The Last Seduction',1994-05-26,3,3.67,5893,2118
b'Analyze That',2002-12-06,9,2.67,5900,2120
b'The Overnight',2015-06-19,1,3.00,127204,6356
b'The Patriot',2000-06-28,66,3.45,3753,1456
b'Stolen',2012-09-06,1,4.00,127493,6359
b'Free Willy',1993-07-16,0,,1634,595
b'The Hateful Eight',2015-12-25,8,4.38,128360,6368
b'The Railway Man',2013-12-02,0,,127560,6364
b'A Hijacking',2012-02-29,0,,127846,6365
b'My Awkward Sexual Adventure',2012-09-11,0,,128136,6366
b'The Wedding Ringer',2015-01-16,2,2.00,128520,6370
b'Barbie: The Princess & The Popstar',2012-09-13,1,3.00,129533,6376
b'Rurouni Kenshin Part I: Origins',2012-08-25,1,1.00,127533,6363
b'A Werewolf Boy',2012-10-31,1,4.00,128246,6367
b'Hey Arnold! The Movie',2002-06-28,1,3.00,5448,2011
b'The Second Best Exotic Marigold Hotel',2015-02-26,2,3.50,129428,6375
b'Reality',2014-08-28,1,5.00,129313,6373
b'Paper Towns',2015-06-18,2,3.50,128512,6369
b'Focus',2015-02-25,3,3.67,129354,6374
b'Victoria',2015-06-11,1,5.00,128620,6372
"b'McFarland, USA'",2015-02-20,2,4.50,129659,6378
b'45 Years',2015-08-04,1,5.00,128606,6371
b'Tracers',2015-01-15,1,1.00,129657,6377
b'Home',2015-03-18,3,4.33,130520,6388
b'Unfinished Business',2015-03-05,1,2.00,129737,6379
b'Labor Day',2013-12-27,1,5.00,130150,6383
b'Seal Team Six: The Raid on Osama Bin Laden',2012-11-04,1,3.00,130267,6384
b'Partysaurus Rex',2012-09-14,28,3.11,130925,6393
b'Plan de table',2012-04-10,0,,130987,6394
b'Peter Pan',1953-02-05,38,3.71,2087,736
b'Backcountry',2014-03-20,1,4.00,130642,6392
"b""While We're Young""",2015-04-03,3,2.33,130452,6386
b'Run All Night',2015-03-11,3,3.00,129937,6380
b'Pan',2015-09-24,1,2.00,130450,6385
b'Terminator 3: Rise of the Machines',2003-07-02,326,4.36,296,109
b'Insurgent',2015-03-18,4,2.75,130490,6387
b'Boys',2014-01-08,2,3.00,130628,6390
b'The Cobbler',2014-09-11,1,4.00,130087,6382
b'Kidnapping Mr. Heineken',2015-03-12,2,1.50,130083,6381
b'Danny Collins',2015-03-19,2,2.50,132496,6403
b'Hitman: Agent 47',2015-08-20,3,2.00,133195,6407
b'Samba',2014-10-15,1,4.00,131830,6399
b'Resident Evil: Damnation',2012-09-25,11,2.27,133121,6406
b'Jab Tak Hai Jaan',2012-11-13,1,4.00,132316,6401
b'The Atticus Institute',2015-01-20,2,1.50,131451,6397
b'Get Hard',2015-03-26,4,2.75,131013,6395
b'Phoenix',2014-09-25,1,4.00,131168,6396
b'Ricki and the Flash',2015-07-10,1,2.00,133281,6408
b'Tomorrowland',2015-05-19,7,3.29,132046,6400
b'Infini',2015-04-11,1,2.00,133377,6409
b'Far from the Madding Crowd',2015-04-23,2,3.50,132961,6405
b'Last Knights',2015-04-03,1,2.00,131714,6398
b'Pitch Perfect 2',2015-05-07,7,3.14,133419,6410
b'The Beautician and the Beast',1997-02-07,7,2.43,1453,542
b'The Age of Adaline',2015-04-16,1,3.00,132480,6402
b'Equilibrium',2002-12-06,36,3.83,5903,2122
b'Groundhog Day',1993-02-11,1,1.00,137,48
b'The Perfect Storm',2000-06-29,53,3.08,3755,1457
b'Just Before I Go',2015-04-24,1,1.00,133545,6411
b'Nine Queens',2000-08-31,5,4.20,5319,1976
b'Thunderbolt and Lightfoot',1974-05-23,5,3.20,3769,1462
b'Fun and Fancy Free',1947-09-27,3,3.67,3759,1458
b'Carol',2015-11-20,1,4.00,133645,6412
b'The Getaway',1972-09-20,112,3.66,5916,2125
b'The Great Escape',1963-06-20,60,2.53,5925,2126
b'Three Men and a Cradle',1985-09-18,3,3.67,4180,1615
b'The Grifters',1990-08-08,41,3.93,1179,405
b'Return to Sender',2015-05-31,2,3.50,134158,6421
b'Maggie',2015-05-08,1,2.00,133782,6415
b'Hot Pursuit',2015-05-08,2,3.00,133798,6417
b'Trainwreck',2015-07-17,5,3.80,134393,6427
b'Clear History',2013-08-10,0,,133790,6416
b'Scenes from a Marriage',1974-09-15,0,,133919,6418
b'Zambezia',2012-06-05,0,,133931,6419
"b""Why Don't You Play in Hell?""",2013-09-14,2,3.50,134350,6424
b'A Perfect Plan',2012-10-29,1,3.00,133698,6413
b'Kung Fury',2015-05-22,6,3.67,134170,6422
b'Home Alone: The Holiday Heist',2012-11-25,0,,134375,6426
b'Spy',2015-05-06,5,3.80,134368,6425
b'The Lobster',2015-10-15,2,4.50,133771,6414
b'Reds',1981-12-25,15,3.87,2929,1112
b'The Martian',2015-09-30,25,4.32,134130,6420
b'Survivor',2015-05-21,1,3.00,134246,6423
b'Love in the Afternoon',1957-05-29,5,3.80,937,320
b'The Day of the Jackal',1973-05-15,5,4.60,8207,2592
b'The Last Witch Hunter',2015-10-21,1,3.00,135532,6438
b'Entourage',2015-06-03,1,3.00,134783,6431
b'Snitch',2013-02-21,1,4.00,134411,6428
"b""She's Funny That Way""",2014-08-29,1,4.00,134569,6430
b'Suicide Squad',2016-08-03,1,3.00,135536,6439
b'Inside Out',2015-06-09,24,4.21,134853,6432
b'Love & Mercy',2015-05-29,2,4.00,134881,6433
b'Aloha',2015-05-29,2,2.50,134528,6429
b'Self/less',2015-07-10,3,3.00,135518,6437
b'Short Cuts',1993-09-05,3,4.00,695,243
b'Independence Day: Resurgence',2016-06-22,2,4.00,135567,6440
b'Star Trek Beyond',2016-07-07,2,3.00,135569,6441
b'Ted 2',2015-06-25,5,3.00,135861,6442
b'Minions',2015-06-17,6,3.17,135887,6443
b'The Secret Life of Pets',2016-06-18,2,3.00,135436,6436
b'The Wild Bunch',1969-06-17,26,2.58,576,222
b'Tomorrow Never Dies',1997-12-11,11,3.73,714,248
b'Spectre',2015-10-26,4,3.00,136020,6446
b'Populaire',2012-11-27,0,,136403,6447
b'Hummingbird',2013-05-07,0,,136418,6448
b'The Brady Bunch Movie',1995-02-16,1,1.00,9066,2747
b'Ghost in the Shell 2.0',2008-07-12,1,5.00,136449,6449
b'The Good Dinosaur',2015-11-14,3,4.67,136016,6444
b'Vacation',2015-07-28,4,2.75,136598,6451
b'Black Mass',2015-09-04,1,4.00,136018,6445
b'Steve Jobs',2015-10-09,2,3.00,136562,6450
b'Cadet Kelly',2002-03-07,1,1.00,14008,3352
b'Swiss Family Robinson',1960-12-21,18,3.17,1017,344
b'The Hot Chick',2002-12-13,5,2.60,5942,2128
b'Batman v Superman: Dawn of Justice',2016-03-23,9,2.78,136864,6455
b'247\xc2\xb0F',2011-09-01,1,4.00,137145,6458
b'No Good Deed',2014-09-10,0,,136835,6454
b'The Factory',2012-10-20,0,,136911,6456
b'Smurfs: The Lost Village',2017-03-23,0,,137116,6457
b'A Haunted House',2013-01-11,0,,139038,6464
b'Magic Mike XXL',2015-07-01,3,4.00,137595,6459
b'Southpaw',2015-03-24,3,3.67,139642,6467
b'Johnny Handsome',1989-09-12,7,2.71,505,198
b'Homeward Bound: The Incredible Journey',1993-02-03,23,3.43,1015,343
b'The Man from U.N.C.L.E.',2015-08-13,8,3.50,138036,6460
b'The Revenant',2015-12-25,13,3.92,139385,6465
b'The Walk',2015-09-30,2,4.50,138208,6463
b'Trolls',2016-10-13,1,1.00,136799,6453
b'Irrational Man',2015-07-17,1,3.00,139415,6466
b'Creep',2014-06-23,1,2.00,136602,6452
b'Girl vs. Monster',2012-10-12,2,2.50,138038,6461
b'Room',2015-10-16,6,3.83,140174,6473
b'16 Wishes',2010-10-02,1,5.00,140747,6482
b'Confession of Murder',2012-11-08,36,3.00,140212,6474
b'American Ultra',2015-08-19,5,3.80,140711,6479
b'The Intern',2015-09-23,4,4.25,140110,6472
b'The Lizzie McGuire Movie',2003-05-02,1,5.00,6332,2216
b'Dazed and Confused',1993-09-24,37,3.78,441,170
b'The Witch',2015-01-27,3,4.00,140267,6477
b'Love and Honor',2013-03-22,1,4.00,140222,6475
b'Straight Outta Compton',2015-08-11,3,3.67,140715,6480
b'Some Kind of Beautiful',2015-07-16,1,2.00,139915,6471
b'Sicario',2015-09-17,7,3.71,139644,6468
b'The Gift',2015-07-31,1,4.00,140247,6476
b'The Visit',2015-09-10,1,3.00,140523,6478
b'Cop Car',2015-01-24,2,3.00,140725,6481
b'Anomalisa',2015-12-30,2,2.50,139855,6470
b'Haute Cuisine',2012-09-17,1,1.00,139651,6469
b'Legend',2015-09-09,1,3.00,141688,6490
b'The Night Before',2015-11-20,1,4.00,142422,6496
b'Minuscule: Valley of the Lost Ants',2013-11-17,5,2.80,140870,6484
b'A Long Way Down',2014-03-20,0,,141043,6486
b'Deathgasm',2015-08-28,1,4.00,141718,6491
"b""Viva l'Italia""",2012-10-25,1,3.00,142320,6495
b'Bride of Chucky',1998-10-16,7,3.43,2315,823
b'Justice League',2017-11-15,1,4.00,141052,6487
b'Suffragette',2015-10-16,1,3.00,141422,6488
b'Beasts of No Nation',2015-09-11,1,4.00,141890,6494
b'Green Room',2015-09-25,1,4.00,141866,6493
b'Tangerine',2015-07-10,1,4.00,140816,6483
b'The Danish Girl',2015-11-27,1,4.00,141749,6492
b'Joy',2015-12-24,3,1.67,140928,6485
b'War Room',2015-08-28,2,4.50,141668,6489
b'Jawbreaker',1999-01-30,3,2.33,2500,931
b'The Invitation',2015-08-05,1,2.00,143657,6507
b'Bridge of Spies',2015-10-15,3,4.00,143385,6504
b'Burnt',2015-10-02,2,2.50,142536,6500
b'Berserk: The Golden Age Arc III - The Advent',2013-02-01,12,3.08,144288,6509
"b""I'm So Excited!""",2013-03-08,0,,144789,6512
b'Everest',2015-09-10,2,3.50,142448,6497
b'Goosebumps',2015-08-05,1,4.00,144620,6510
b'Hotel Transylvania 2',2015-09-21,2,4.00,142997,6501
"b'Hail, Caesar!'",2016-02-05,2,2.00,143859,6508
b'Quest for Camelot',1998-05-15,5,4.00,1881,663
b'Adult World',2013-04-18,1,3.00,143049,6502
b'Spotlight',2015-11-06,10,3.90,142488,6498
b'Ashby',2015-04-19,1,3.00,143257,6503
b'The Perfect Guy',2015-09-11,1,2.00,144714,6511
b'Rosencrantz & Guildenstern Are Dead',1991-02-08,22,4.09,1243,456
b'The Dressmaker',2015-10-29,1,3.00,145150,6515
b'Concussion',2015-11-12,1,1.00,145839,6516
b'Dark Skies',2013-02-21,0,,145135,6514
b'The Double',2014-04-03,0,,146015,6518
b'Closed Circuit',2013-08-28,0,,146223,6520
b'Kristy',2014-08-07,0,,146229,6521
b'Paranormal Activity: The Ghost Dimension',2015-10-21,11,3.91,146301,6522
b'The Best Man Holiday',2013-11-15,0,,146304,6523
b'Frankie and Johnny',1991-10-11,2,3.00,3784,1465
b'Scary Movie',2000-07-07,37,2.76,3785,1466
b'Justin and the Knights of Valour',2013-08-09,0,,146381,6526
b'The Boy and the Beast',2015-07-11,1,4.00,146309,6524
"b""Naomi and Ely's No Kiss List""",2015-09-18,2,2.50,146604,6527
b'Into the Grizzly Maze',2015-02-27,1,2.00,143472,6505
b'On the Other Side of the Tracks',2012-12-15,1,5.00,146375,6525
b'Solace',2015-09-03,2,1.50,146688,6529
b'Bone Tomahawk',2015-10-23,1,5.00,144976,6513
b'Creed',2015-11-25,6,4.33,146656,6528
b'The Beyond',1981-04-29,3,4.00,3970,1535
b'Freejack',1992-01-17,5,2.60,3802,1473
b'What Lies Beneath',2000-07-21,26,3.19,3798,1471
b'World of Tomorrow',2015-01-22,2,3.50,148881,6534
"b""But I'm a Cheerleader""",2000-07-07,5,3.20,3786,1467
b'Blow-Up',1966-12-18,15,3.87,3788,1468
b'Triple 9',2016-02-19,9,3.44,146198,6519
b'Carne',1968-10-24,0,,146721,6530
b'The Worst Christmas of My Life',2012-12-22,0,,147868,6531
b'A Very Murray Christmas',2015-12-04,1,3.00,148238,6532
b'Nights of Cabiria',1957-10-03,8,3.63,2351,843
b'Dolls',2002-09-05,4,1.50,870,294
b'It Could Happen to You',1994-07-29,26,3.50,361,132
b'10 Cloverfield Lane',2016-03-10,5,4.00,152077,6548
b'Close Range',2015-12-11,1,3.00,150401,6545
b'Turning Tide',2013-11-06,0,,149087,6536
b'Rambo: First Blood Part II',1985-05-21,14,2.57,2402,877
b'I Give It a Year',2013-02-08,0,,150117,6543
"b""Daddy's Home""",2015-12-25,2,3.00,149352,6537
b'Blown Away',1994-07-01,6,4.33,178,63
b'Me Before You',2016-06-01,1,5.00,152017,6547
b'Pride and Prejudice and Zombies',2016-02-04,1,3.00,149830,6541
b'The Tale of The Princess Kaguya',2013-11-23,1,3.00,149871,6542
b'Kung Fu Panda 3',2016-01-23,3,4.33,149406,6538
b'The Haunting in Connecticut 2: Ghosts of Georgia',2013-02-01,1,3.00,150202,6544
b'Bajirao Mastani',2015-12-18,1,5.00,149606,6540
b'The Boy',2016-01-22,2,3.50,151639,6546
b'How to Be Single',2016-01-21,2,4.00,148956,6535
b'London Has Fallen',2016-03-02,2,1.50,152079,6549
"b""Michael Jackson's Thriller""",1983-11-14,1,3.00,152173,6552
"b""Ain't Them Bodies Saints""",2013-07-03,0,,152748,6555
b'The Angriest Man in Brooklyn',2014-05-23,43,2.95,152790,6556
"b""Devil's Knot""",2013-05-09,0,,152792,6557
b'Galaxy Quest',1999-12-25,39,4.49,926,315
b'Grimsby',2016-02-24,1,3.00,152091,6551
b'Zootopia',2016-02-11,9,4.11,152081,6550
b'August: Osage County',2013-12-26,1,3.00,152737,6554
b'Phantom',2013-01-03,1,5.00,152259,6553
b'American Pie',1999-07-09,111,3.47,2706,1012
b'What About Bob?',1991-05-17,29,3.45,3809,1474
b'Everything You Always Wanted to Know About Sex *But Were Afraid to Ask',1972-08-06,11,3.36,3812,1475
b'Maid in Manhattan',2002-12-13,15,2.67,5943,2129
"b'Hello, My Name Is Doris'",2015-11-27,1,4.00,155392,6565
b'Interiors',1978-08-02,6,2.83,3813,1476
b'Underdogs',2013-07-18,2,4.00,153158,6558
"b""Frankenstein's Army""",2013-01-24,1,5.00,153738,6560
b'The Tower',2012-12-25,0,,154030,6561
b'Till Luck Do Us Part',2012-10-05,0,,154441,6562
b'Keanu',2016-04-21,1,1.00,155820,6566
b'Lethal Weapon 2',1989-07-07,26,4.00,942,322
b'The Princess Diaries',2001-08-03,18,3.22,4700,1792
b'Caddyshack',1980-07-25,55,3.55,3552,1378
b'Money Monster',2016-05-12,1,2.00,157200,6574
b'The Angry Birds Movie',2016-05-11,7,2.57,153518,6559
b'Us in the U.S.',2013-01-03,21,2.95,156547,6569
b'Sing Street',2016-03-11,1,4.00,156387,6568
b'Death Race: Inferno',2013-01-04,0,,156717,6572
b'The Color of Money',1986-10-17,17,3.88,2474,920
b'I Am Wrath',2016-04-14,2,3.00,157407,6578
b'The Truth About Emanuel',2014-01-10,0,,157351,6576
b'Finding Dory',2016-06-16,3,3.33,157296,6575
b'The Ox-Bow Incident',1942-12-04,2,2.00,980,331
"b""The Huntsman: Winter's War""",2016-04-06,2,1.50,156607,6570
b'Neighbors 2: Sorority Rising',2016-05-04,2,4.00,156609,6571
b'Ice Age: The Great Egg-Scapade',2016-03-19,2,3.50,156025,6567
b'The Disappearance of Eleanor Rigby: Them',2014-05-14,1,1.00,157829,6582
b'Kill Your Darlings',2013-09-19,0,,157370,6577
b'The Vatican Tapes',2015-07-24,2,3.00,157544,6579
b'Louder Than Bombs',2015-10-01,1,2.00,157827,6581
b'The Young and Prodigious T.S. Spivet',2013-10-16,3,1.33,157841,6583
b'The Rover',2014-06-04,1,4.00,157845,6585
b'The Purge',2013-05-31,1,4.00,158015,6587
b'Breathe In',2013-01-18,0,,158907,6590
b'V/H/S/2',2013-06-06,4,3.75,159117,6593
b'Kill Command',2016-05-13,2,3.00,158956,6591
b'The Nice Guys',2016-05-15,2,4.00,158238,6588
b'The Shallows',2016-06-24,1,4.00,158528,6589
b'White Bird in a Blizzard',2014-08-14,1,4.00,157825,6580
b'Joe',2013-05-16,1,4.00,157847,6586
b'Dolores Claiborne',1995-03-24,25,3.72,230,83
b'High Sierra',1941-01-23,4,3.25,7216,2457
b'Now You See Me 2',2016-06-02,2,2.00,159093,6592
b'Tampopo',1985-11-23,5,3.80,3819,1478
b'The Purge: Election Year',2016-06-29,2,2.00,160565,6604
b'The Legend of Tarzan',2016-06-29,2,2.50,160563,6603
b'Queen of the Desert',2015-09-03,2,1.00,157843,6584
b'Paulette',2012-10-04,4,3.25,159121,6594
b'We Are What We Are',2013-09-27,0,,159128,6595
b'Night Train to Lisbon',2013-03-07,9,2.67,160139,6600
b'Teenage Mutant Ninja Turtles: Out of the Shadows',2016-06-01,1,2.00,159690,6596
b'Central Intelligence',2016-06-15,1,3.00,160271,6601
b'The Conjuring 2',2016-06-08,2,4.00,159858,6598
b'Popstar: Never Stop Never Stopping',2016-06-03,2,3.00,159755,6597
b'Approaching the Unknown',2016-06-03,1,1.00,159972,6599
b'The Shop Around the Corner',1940-01-12,13,3.69,3097,1195
b'Adaptation.',2002-12-06,8,3.50,2757,1038
b'Everything Everything Nothing Nothing',2012-11-30,1,5.00,161545,6609
b'How I Live Now',2013-09-10,0,,162215,6611
b'Santa Claus Is a Stinker',1985-01-14,0,,164249,6613
b'Serena',2014-10-12,0,,164251,6614
b'Pirates of the Caribbean: Dead Men Tell No Tales',2017-05-23,0,,166426,6618
b'How to Train Your Dragon: The Hidden World',2019-01-03,0,,166428,6619
b'Big Ass Spider!',2013-10-17,0,,166822,6621
b'Curse of Chucky',2013-10-08,7,3.86,167032,6622
b'Hatchet III',2013-06-14,0,,167575,6623
b'The Fifth Estate',2013-10-11,1,2.00,162903,6612
b'The Thing',1982-06-25,27,2.70,1091,379
b'Tel chi el tel\xc3\xb9n',1999-05-12,1,5.00,160885,6608
b'Tallulah',2016-06-02,1,4.00,160656,6606
b'Piper',2016-06-16,2,3.50,160718,6607
b'Haunter',2013-10-17,1,5.00,166271,6617
b'The Dyatlov Pass Incident',2013-02-27,1,5.00,169219,6630
b'A Walk Among the Tombstones',2014-09-18,1,4.00,169917,6632
b'Vive la France',2013-02-20,1,1.00,169020,6628
b'New World',2013-02-21,0,,165213,6615
b'Superman: Unbound',2013-04-23,1,2.00,166076,6616
b'Lost River',2015-04-08,2,3.00,167810,6624
b'Love Is in the Air',2013-04-02,0,,168055,6625
b'Barbie in the Pink Shoes',2013-02-14,38,2.68,168903,6627
b'Empire State',2013-09-03,0,,169209,6629
b'The Physician',2013-12-25,0,,169881,6631
b'Asterix: The Mansions of the Gods',2014-11-26,0,,170522,6634
b'Elevator to the Gallows',1958-01-29,37,3.19,1093,380
b'The Last Days',2013-03-27,1,5.00,168138,6626
b'Volcano',1997-04-25,20,3.00,1515,557
b'The Unlikely Prince',2013-02-09,2,4.00,170354,6633
b'It Boy',2013-03-06,1,3.00,173185,6643
b'Clockers',1995-09-15,9,4.11,159,55
b'A Case of You',2013-11-06,1,1.00,174316,6646
b'Siberian Education',2013-02-27,5,1.40,171337,6636
b'Jappeloup',2013-03-13,0,,172106,6639
"b""Return to Nim's Island""",2013-03-15,0,,172386,6640
b'Khumba',2013-07-18,1,1.00,172391,6641
"b""Love Don't Co$t a Thing""",2003-12-12,1,5.00,21542,3658
b'Amiche da morire',2013-03-07,6,2.83,173847,6644
b'Resident Evil: The Final Chapter',2016-12-23,1,3.00,173897,6645
b'The Green Inferno',2013-09-08,2,3.00,171424,6637
